Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14008_001
"060371954003","15000US060371954003","Block Group 3","Block Group 3, Census Tract 1954, Los Angeles County, California","ca","150","00","ACSSF","0015428",,,,,"06","037",,,,"195400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100815.201465201
"060371954004","15000US060371954004","Block Group 4","Block Group 4, Census Tract 1954, Los Angeles County, California","ca","150","00","ACSSF","0015429",,,,,"06","037",,,,"195400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160421.490467938
"060371955001","15000US060371955001","Block Group 1","Block Group 1, Census Tract 1955, Los Angeles County, California","ca","150","00","ACSSF","0015430",,,,,"06","037",,,,"195500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116432.740585774
"060371955002","15000US060371955002","Block Group 2","Block Group 2, Census Tract 1955, Los Angeles County, California","ca","150","00","ACSSF","0015431",,,,,"06","037",,,,"195500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212991.993720565
"060371955003","15000US060371955003","Block Group 3","Block Group 3, Census Tract 1955, Los Angeles County, California","ca","150","00","ACSSF","0015432",,,,,"06","037",,,,"195500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107437.113402062
"060371955004","15000US060371955004","Block Group 4","Block Group 4, Census Tract 1955, Los Angeles County, California","ca","150","00","ACSSF","0015433",,,,,"06","037",,,,"195500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155743.167701863
"060371956001","15000US060371956001","Block Group 1","Block Group 1, Census Tract 1956, Los Angeles County, California","ca","150","00","ACSSF","0015434",,,,,"06","037",,,,"195600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71582.0512820513
"060371956002","15000US060371956002","Block Group 2","Block Group 2, Census Tract 1956, Los Angeles County, California","ca","150","00","ACSSF","0015435",,,,,"06","037",,,,"195600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77882.0121951219
"060371956003","15000US060371956003","Block Group 3","Block Group 3, Census Tract 1956, Los Angeles County, California","ca","150","00","ACSSF","0015436",,,,,"06","037",,,,"195600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109583.064516129
"060371956004","15000US060371956004","Block Group 4","Block Group 4, Census Tract 1956, Los Angeles County, California","ca","150","00","ACSSF","0015437",,,,,"06","037",,,,"195600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81148.4029484029
"060371957101","15000US060371957101","Block Group 1","Block Group 1, Census Tract 1957.10, Los Angeles County, California","ca","150","00","ACSSF","0015438",,,,,"06","037",,,,"195710","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86185.3046594982
"060371957102","15000US060371957102","Block Group 2","Block Group 2, Census Tract 1957.10, Los Angeles County, California","ca","150","00","ACSSF","0015439",,,,,"06","037",,,,"195710","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60115.2588555858
"060371957103","15000US060371957103","Block Group 3","Block Group 3, Census Tract 1957.10, Los Angeles County, California","ca","150","00","ACSSF","0015440",,,,,"06","037",,,,"195710","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45226.6968325792
"060371957201","15000US060371957201","Block Group 1","Block Group 1, Census Tract 1957.20, Los Angeles County, California","ca","150","00","ACSSF","0015441",,,,,"06","037",,,,"195720","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72011.5727002967
"060371957202","15000US060371957202","Block Group 2","Block Group 2, Census Tract 1957.20, Los Angeles County, California","ca","150","00","ACSSF","0015442",,,,,"06","037",,,,"195720","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75232.0652173913
"060371958021","15000US060371958021","Block Group 1","Block Group 1, Census Tract 1958.02, Los Angeles County, California","ca","150","00","ACSSF","0015443",,,,,"06","037",,,,"195802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76652.731092437
"060371958022","15000US060371958022","Block Group 2","Block Group 2, Census Tract 1958.02, Los Angeles County, California","ca","150","00","ACSSF","0015444",,,,,"06","037",,,,"195802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70475.3246753247
"060371958031","15000US060371958031","Block Group 1","Block Group 1, Census Tract 1958.03, Los Angeles County, California","ca","150","00","ACSSF","0015445",,,,,"06","037",,,,"195803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94784.3195266272
"060371958032","15000US060371958032","Block Group 2","Block Group 2, Census Tract 1958.03, Los Angeles County, California","ca","150","00","ACSSF","0015446",,,,,"06","037",,,,"195803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104890.208333333
"060371958041","15000US060371958041","Block Group 1","Block Group 1, Census Tract 1958.04, Los Angeles County, California","ca","150","00","ACSSF","0015447",,,,,"06","037",,,,"195804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82227.816091954
"060371958042","15000US060371958042","Block Group 2","Block Group 2, Census Tract 1958.04, Los Angeles County, California","ca","150","00","ACSSF","0015448",,,,,"06","037",,,,"195804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120166.493055556
"060371959011","15000US060371959011","Block Group 1","Block Group 1, Census Tract 1959.01, Los Angeles County, California","ca","150","00","ACSSF","0015449",,,,,"06","037",,,,"195901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91939.3796992481
"060371959021","15000US060371959021","Block Group 1","Block Group 1, Census Tract 1959.02, Los Angeles County, California","ca","150","00","ACSSF","0015450",,,,,"06","037",,,,"195902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101083.243243243
"060371959022","15000US060371959022","Block Group 2","Block Group 2, Census Tract 1959.02, Los Angeles County, California","ca","150","00","ACSSF","0015451",,,,,"06","037",,,,"195902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112947.086614173
"060371959031","15000US060371959031","Block Group 1","Block Group 1, Census Tract 1959.03, Los Angeles County, California","ca","150","00","ACSSF","0015452",,,,,"06","037",,,,"195903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68507.4349442379
"060371959032","15000US060371959032","Block Group 2","Block Group 2, Census Tract 1959.03, Los Angeles County, California","ca","150","00","ACSSF","0015453",,,,,"06","037",,,,"195903","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68586.0589812332
"060371972001","15000US060371972001","Block Group 1","Block Group 1, Census Tract 1972, Los Angeles County, California","ca","150","00","ACSSF","0015454",,,,,"06","037",,,,"197200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70657.0498915401
"060371972002","15000US060371972002","Block Group 2","Block Group 2, Census Tract 1972, Los Angeles County, California","ca","150","00","ACSSF","0015455",,,,,"06","037",,,,"197200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72881.1235955056
"060371972003","15000US060371972003","Block Group 3","Block Group 3, Census Tract 1972, Los Angeles County, California","ca","150","00","ACSSF","0015456",,,,,"06","037",,,,"197200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65881.4035087719
"060371973001","15000US060371973001","Block Group 1","Block Group 1, Census Tract 1973, Los Angeles County, California","ca","150","00","ACSSF","0015457",,,,,"06","037",,,,"197300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101388.098693759
"060371973002","15000US060371973002","Block Group 2","Block Group 2, Census Tract 1973, Los Angeles County, California","ca","150","00","ACSSF","0015458",,,,,"06","037",,,,"197300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99256.7058823529
"060371973003","15000US060371973003","Block Group 3","Block Group 3, Census Tract 1973, Los Angeles County, California","ca","150","00","ACSSF","0015459",,,,,"06","037",,,,"197300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93829.0178571429
"060371974101","15000US060371974101","Block Group 1","Block Group 1, Census Tract 1974.10, Los Angeles County, California","ca","150","00","ACSSF","0015460",,,,,"06","037",,,,"197410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123330.918727915
"060371974102","15000US060371974102","Block Group 2","Block Group 2, Census Tract 1974.10, Los Angeles County, California","ca","150","00","ACSSF","0015461",,,,,"06","037",,,,"197410","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154091.359773371
"060371974103","15000US060371974103","Block Group 3","Block Group 3, Census Tract 1974.10, Los Angeles County, California","ca","150","00","ACSSF","0015462",,,,,"06","037",,,,"197410","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124452.444444444
"060371974201","15000US060371974201","Block Group 1","Block Group 1, Census Tract 1974.20, Los Angeles County, California","ca","150","00","ACSSF","0015463",,,,,"06","037",,,,"197420","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84333.4379905808
"060371974202","15000US060371974202","Block Group 2","Block Group 2, Census Tract 1974.20, Los Angeles County, California","ca","150","00","ACSSF","0015464",,,,,"06","037",,,,"197420","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90755.0704225352
"060371975001","15000US060371975001","Block Group 1","Block Group 1, Census Tract 1975, Los Angeles County, California","ca","150","00","ACSSF","0015465",,,,,"06","037",,,,"197500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87522.7450980392
"060371975002","15000US060371975002","Block Group 2","Block Group 2, Census Tract 1975, Los Angeles County, California","ca","150","00","ACSSF","0015466",,,,,"06","037",,,,"197500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101118.14159292
"060371975003","15000US060371975003","Block Group 3","Block Group 3, Census Tract 1975, Los Angeles County, California","ca","150","00","ACSSF","0015467",,,,,"06","037",,,,"197500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129492.857142857
"060371976001","15000US060371976001","Block Group 1","Block Group 1, Census Tract 1976, Los Angeles County, California","ca","150","00","ACSSF","0015468",,,,,"06","037",,,,"197600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91005.5710306407
"060371976002","15000US060371976002","Block Group 2","Block Group 2, Census Tract 1976, Los Angeles County, California","ca","150","00","ACSSF","0015469",,,,,"06","037",,,,"197600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100204.355716878
"060371977001","15000US060371977001","Block Group 1","Block Group 1, Census Tract 1977, Los Angeles County, California","ca","150","00","ACSSF","0015470",,,,,"06","037",,,,"197700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76610.3664921466
"060371977002","15000US060371977002","Block Group 2","Block Group 2, Census Tract 1977, Los Angeles County, California","ca","150","00","ACSSF","0015471",,,,,"06","037",,,,"197700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79546.2365591398
"060371977003","15000US060371977003","Block Group 3","Block Group 3, Census Tract 1977, Los Angeles County, California","ca","150","00","ACSSF","0015472",,,,,"06","037",,,,"197700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66251.2038523275
"060371990001","15000US060371990001","Block Group 1","Block Group 1, Census Tract 1990, Los Angeles County, California","ca","150","00","ACSSF","0015473",,,,,"06","037",,,,"199000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70098.670212766
"060371990002","15000US060371990002","Block Group 2","Block Group 2, Census Tract 1990, Los Angeles County, California","ca","150","00","ACSSF","0015474",,,,,"06","037",,,,"199000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70498.0568011958
"060371990003","15000US060371990003","Block Group 3","Block Group 3, Census Tract 1990, Los Angeles County, California","ca","150","00","ACSSF","0015475",,,,,"06","037",,,,"199000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66720.6722689076
"060371991101","15000US060371991101","Block Group 1","Block Group 1, Census Tract 1991.10, Los Angeles County, California","ca","150","00","ACSSF","0015476",,,,,"06","037",,,,"199110","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84075.3333333333
"060371991102","15000US060371991102","Block Group 2","Block Group 2, Census Tract 1991.10, Los Angeles County, California","ca","150","00","ACSSF","0015477",,,,,"06","037",,,,"199110","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67134.3249427918
"060371991201","15000US060371991201","Block Group 1","Block Group 1, Census Tract 1991.20, Los Angeles County, California","ca","150","00","ACSSF","0015478",,,,,"06","037",,,,"199120","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50923.7964236589
"060371991202","15000US060371991202","Block Group 2","Block Group 2, Census Tract 1991.20, Los Angeles County, California","ca","150","00","ACSSF","0015479",,,,,"06","037",,,,"199120","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63801.2886597938
"060371992011","15000US060371992011","Block Group 1","Block Group 1, Census Tract 1992.01, Los Angeles County, California","ca","150","00","ACSSF","0015480",,,,,"06","037",,,,"199201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57212.1527777778
"060371992012","15000US060371992012","Block Group 2","Block Group 2, Census Tract 1992.01, Los Angeles County, California","ca","150","00","ACSSF","0015481",,,,,"06","037",,,,"199201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42547.4406991261
"060371992021","15000US060371992021","Block Group 1","Block Group 1, Census Tract 1992.02, Los Angeles County, California","ca","150","00","ACSSF","0015482",,,,,"06","037",,,,"199202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85064.0732265446
"060371992022","15000US060371992022","Block Group 2","Block Group 2, Census Tract 1992.02, Los Angeles County, California","ca","150","00","ACSSF","0015483",,,,,"06","037",,,,"199202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77789.0946502058
"060371993001","15000US060371993001","Block Group 1","Block Group 1, Census Tract 1993, Los Angeles County, California","ca","150","00","ACSSF","0015484",,,,,"06","037",,,,"199300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160802.672605791
"060371993002","15000US060371993002","Block Group 2","Block Group 2, Census Tract 1993, Los Angeles County, California","ca","150","00","ACSSF","0015485",,,,,"06","037",,,,"199300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126231.177829099
"060371994001","15000US060371994001","Block Group 1","Block Group 1, Census Tract 1994, Los Angeles County, California","ca","150","00","ACSSF","0015486",,,,,"06","037",,,,"199400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117532.624113475
"060371994002","15000US060371994002","Block Group 2","Block Group 2, Census Tract 1994, Los Angeles County, California","ca","150","00","ACSSF","0015487",,,,,"06","037",,,,"199400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51421.9330855019
"060371994003","15000US060371994003","Block Group 3","Block Group 3, Census Tract 1994, Los Angeles County, California","ca","150","00","ACSSF","0015488",,,,,"06","037",,,,"199400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70744.0366972477
"060371997001","15000US060371997001","Block Group 1","Block Group 1, Census Tract 1997, Los Angeles County, California","ca","150","00","ACSSF","0015489",,,,,"06","037",,,,"199700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73712.8571428571
"060371997002","15000US060371997002","Block Group 2","Block Group 2, Census Tract 1997, Los Angeles County, California","ca","150","00","ACSSF","0015490",,,,,"06","037",,,,"199700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41222.3552894212
"060371998001","15000US060371998001","Block Group 1","Block Group 1, Census Tract 1998, Los Angeles County, California","ca","150","00","ACSSF","0015491",,,,,"06","037",,,,"199800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52423.6245954693
"060371998002","15000US060371998002","Block Group 2","Block Group 2, Census Tract 1998, Los Angeles County, California","ca","150","00","ACSSF","0015492",,,,,"06","037",,,,"199800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47479.6573875803
"060371998003","15000US060371998003","Block Group 3","Block Group 3, Census Tract 1998, Los Angeles County, California","ca","150","00","ACSSF","0015493",,,,,"06","037",,,,"199800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53980.2992518703
"060371998004","15000US060371998004","Block Group 4","Block Group 4, Census Tract 1998, Los Angeles County, California","ca","150","00","ACSSF","0015494",,,,,"06","037",,,,"199800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37759.585492228
"060371999001","15000US060371999001","Block Group 1","Block Group 1, Census Tract 1999, Los Angeles County, California","ca","150","00","ACSSF","0015495",,,,,"06","037",,,,"199900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49792.5754060325
"060371999002","15000US060371999002","Block Group 2","Block Group 2, Census Tract 1999, Los Angeles County, California","ca","150","00","ACSSF","0015496",,,,,"06","037",,,,"199900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56507.204610951
"060372011101","15000US060372011101","Block Group 1","Block Group 1, Census Tract 2011.10, Los Angeles County, California","ca","150","00","ACSSF","0015497",,,,,"06","037",,,,"201110","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97723.7373737374
"060372011102","15000US060372011102","Block Group 2","Block Group 2, Census Tract 2011.10, Los Angeles County, California","ca","150","00","ACSSF","0015498",,,,,"06","037",,,,"201110","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91887.5
"060372011103","15000US060372011103","Block Group 3","Block Group 3, Census Tract 2011.10, Los Angeles County, California","ca","150","00","ACSSF","0015499",,,,,"06","037",,,,"201110","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73991.7355371901
"060372011201","15000US060372011201","Block Group 1","Block Group 1, Census Tract 2011.20, Los Angeles County, California","ca","150","00","ACSSF","0015500",,,,,"06","037",,,,"201120","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64183.1842576029
"060372011202","15000US060372011202","Block Group 2","Block Group 2, Census Tract 2011.20, Los Angeles County, California","ca","150","00","ACSSF","0015501",,,,,"06","037",,,,"201120","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115520.805369128
"060372011203","15000US060372011203","Block Group 3","Block Group 3, Census Tract 2011.20, Los Angeles County, California","ca","150","00","ACSSF","0015502",,,,,"06","037",,,,"201120","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92101.4184397163
"060372012001","15000US060372012001","Block Group 1","Block Group 1, Census Tract 2012, Los Angeles County, California","ca","150","00","ACSSF","0015503",,,,,"06","037",,,,"201200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77280.9775429326
"060372013011","15000US060372013011","Block Group 1","Block Group 1, Census Tract 2013.01, Los Angeles County, California","ca","150","00","ACSSF","0015504",,,,,"06","037",,,,"201301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86237.3576309795
"060372013012","15000US060372013012","Block Group 2","Block Group 2, Census Tract 2013.01, Los Angeles County, California","ca","150","00","ACSSF","0015505",,,,,"06","037",,,,"201301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63031.3432835821
"060372013021","15000US060372013021","Block Group 1","Block Group 1, Census Tract 2013.02, Los Angeles County, California","ca","150","00","ACSSF","0015506",,,,,"06","037",,,,"201302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68087.5
"060372013022","15000US060372013022","Block Group 2","Block Group 2, Census Tract 2013.02, Los Angeles County, California","ca","150","00","ACSSF","0015507",,,,,"06","037",,,,"201302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90178.1531531532
"060372013023","15000US060372013023","Block Group 3","Block Group 3, Census Tract 2013.02, Los Angeles County, California","ca","150","00","ACSSF","0015508",,,,,"06","037",,,,"201302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111169.545454545
"060372013024","15000US060372013024","Block Group 4","Block Group 4, Census Tract 2013.02, Los Angeles County, California","ca","150","00","ACSSF","0015509",,,,,"06","037",,,,"201302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112160.072376357
"060372014011","15000US060372014011","Block Group 1","Block Group 1, Census Tract 2014.01, Los Angeles County, California","ca","150","00","ACSSF","0015510",,,,,"06","037",,,,"201401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62493.5779816514
